A,B
0.0112963624337,0.0118609238811
0.0224748912666,0.0128129829111
0.206401389576,0.269515334819
0.0137417088367,0.017775660213
0.0320520152581,0.0412311923529
0.253407239354,0.31059143936
0.0468873175417,0.0447543036375
0.0222616215445,0.0185867525542
0.0194924740526,0.0117853104435
0.00850955625864,0.00481842914605
0.0267672826542,0.0148235133761
0.0174291725695,0.0293379819175
0.0346284500808,0.0422533194676
0.0215284944274,0.0205393397606
0.0118022858453,0.0176258145139
0.0105561742012,0.0100346499119
0.0225346542715,0.0131572184487
0.0128293691048,0.0170902883533
0.0557116304641,0.0617822933913
0.0120554507216,0.0177687657116
0.0084802129428,0.0059155012549
0.0187104617006,0.0266400114589
 0.0187104617006,0.0266400114589
0.00651682724282,0.006273724215
0.023465251983,0.0245793775897
0.0201992147893,0.0168931833309
0.0114208143833,0.0123710539809
0.0188484923687,0.026580693151
0.009386021022,0.00404264795658
0.0622280490561,0.0784669971401
0.00837708522646,0.0114125940542
0.0132538635995,0.0107102152784
0.00707665211383,0.0101545683189
0.0133624105466,0.0159133036428
0.0152428660743,0.0148741724623
0.00881395965686,0.0143775194427
0.00757318006073,0.0100158851949
0.00552941998927,0.00520350633199
0.00978648255959,0.00917954043817
0.00677284668435,0.00871571312166
0.050359740082,0.058355285105
0.032558007415,0.0404393033421
0.0327105985363,0.0475697608545
0.135050813337,0.149363815765
0.00495537058676,0.0058370472113
0.0367823988982,0.0437704361511
0.108443177677,0.123709529203
0.0341259195888,0.0407300147847
0.0286752342963,0.0261222251961
0.055650488304,0.0671419188554
0.0127457578439,0.0242834596286
0.0417824919177,0.0458174618756
0.0119001768932,0.00539172634547
0.0320784776059,0.0523631000318
0.0518253924898,0.0628130126563
0.0273124209774,0.0174621798187
0.102248343798,0.0670299121938
0.0387519643596,0.0497194683358
0.0293932584087,0.0242730053463
0.0519773026261,0.0236989665937
0.178184581231,0.157799036948
0.0152882564493,0.0199172095266
0.00528241351953,0.00430751195254
0.0324114272198,0.03639594801
0.00815094794316,0.00814165145936
0.0121496024309,0.0124950736685
0.0055133027439,0.00437529921488
0.00930575894395,0.00801062693592
0.0273132323034,0.0442803989271
0.0295333699507,0.0170898130581
0.03051134198,0.0364543151742
0.0236186392106,0.0215954147251
0.0251036111008,0.0127928583449
0.0436955804974,0.0500042258015
0.0216001536214,0.0141755818934
0.016528629067,0.0240937596798
0.190892179084,0.217516914733
0.0386302974558,0.0388730134966
0.0391119329451,0.0237530469414
0.0183847556995,0.00978943768004
0.106862038773,0.0969572001397
0.017548210703,0.0184141583959
0.0285461503138,0.0349907277292
0.0456485083228,0.0288550315314
0.00836898889042,0.00779248502587
