A,B
0.00640178219214,0.00409984241257
0.0158171835304,0.00912897866779
0.221103491588,0.283364977801
0.00872595400327,0.00875129001947
0.012006886515,0.00748628577429
0.18462710982,0.272375182643
0.0282425517714,0.0379130091321
0.0206013968071,0.0242313875669
0.0142048053089,0.00705816950057
0.00387565604931,0.00335670160345
0.0114919625001,0.00555007179327
0.011641760222,0.0124071183761
0.0277657178058,0.0397389706538
0.0177236513124,0.0158192044175
0.0108169797322,0.00561328974291
0.0136209388323,0.0130310050115
0.0150321792337,0.0134571884932
0.0130962068864,0.01652030997
0.0610850361676,0.0738462415678
0.00764368616774,0.0104558547831
0.0155925022691,0.0209718126447
0.0155261276621,0.0234675016724
0.00923014426422,0.00607788130775
0.0167304683153,0.0215193351161
0.0155096675574,0.0191355970456
0.0120823982937,0.00611140616061
0.0113781742751,0.0104221010283
0.00759053778702,0.0250143684524
0.0276025115539,0.0270429246155
0.00672875535898,0.00510768590433
0.00812148866592,0.00466023963535
0.0065872488568,0.0111622815493
0.0104057884579,0.0117845461552
0.0162842437054,0.0276716474209
0.00537582529301,0.004343310642
0.00746446718142,0.00767645186644
0.00345863515676,0.00244472216604
0.00857796470262,0.00826024502822
0.00708638686728,0.00488521481084
0.0312732778748,0.0431410959184
0.0196476632208,0.0251345130438
0.0209599638555,0.0262889513347
0.0932642817587,0.0980487652403
0.002800250423,0.00368391222273
0.0457152883898,0.0725578403878
0.0717196624417,0.0901196108979
0.0220881940252,0.0134296038227
0.0221597529262,0.00936278653271
0.0378585287425,0.0514795342514
0.00829863489976,0.0126631221049
0.0303017660899,0.0300668622262
0.0106053266911,0.00457327461121
0.0291323637876,0.0137356628319
0.0449678013167,0.0636952897222
0.0138197571328,0.00762383134739
0.0615374683673,0.0473732740906
0.0240061101028,0.0312337579344
0.0730758721636,0.0872677303138
0.0392523002853,0.0262219925136
0.102007430252,0.0894271832099
0.0160152059795,0.0220856298701
0.00616590050561,0.00505720431739
0.023553015726,0.0356371088616
0.00582096510254,0.00507041957643
0.0130531384624,0.0160221332665
0.00445049698154,0.00432966093257
0.0113250631093,0.0122171682853
0.0131161105929,0.00897223400291
0.0161449473661,0.00931067767344
0.0206247886954,0.0179050575991
0.0195708935664,0.0191574079172
0.010585421104,0.00761105940972
0.0415979557683,0.0534811758457
0.0209506970172,0.0192235712378
0.0159269107525,0.0174048129298
0.146826248379,0.173100077659
0.041325239178,0.0597763590935
0.0151797121187,0.0154050005599
0.0135861198193,0.00789580589596
0.071000304307,0.105261902719
0.0176093551105,0.0215471159565
0.0158263793915,0.00826095677279
0.0306911028853,0.0182985258694
0.00574003318697,0.00406334544928
